appid,name,publisher_main,Selected_Genre,game_revenue,publisher_revenue,peak_players,adjusted_rating,owners_midpoint,total_score
503620,Fictorum,Scraping Bottom Games,Action,$886.1k ($547.5k - $1.2m),$886.1k,452.0,78.63,150000.0,8.219924360963123
2236070,Peaks of Yore,TraipseWare,Action,$1m ($748.5k - $1.3m),$1m,467.0,97.64,150000.0,10.124209931117495
640890,Will Glow the Wisp,PartTimeIndie,Action,$3.4k ($1.7k - $5.1k),$8.8k,405.0,76.365,75000.0,7.87385310421486
311770,LEGO Pirates of the Caribbean: The Video Game,Disney,Action,$3.2m ($1.9m - $4.5m),$129.5m,450.0,90.51,350000.0,9.466800278566874
1623730,Palworld,Pocketpair,Adventure,$414.2m ($260.2m - $568.3m),$438m,2101535.0,94.14,75000000.0,10.287740880620202
346110,ARK: Survival Evolved,Studio Wildcard,Adventure,$456.5m ($309.6m - $603.4m),$538.1m,247292.0,83.87,35000000.0,9.179655707387449
1468810,鬼谷八荒 Tale of Immortal,鬼谷工作室,Adventure,$75m ($50m - $100m),$75m,183985.0,55.34,3500000.0,6.2311789101646164
1222670,The Sims 4,Electronic Arts,Adventure,$159.5m ($85.2m - $233.9m),$4.5b,96185.0,86.02,15000000.0,9.340213134176002
2215430,Ghost of Tsushima DIRECTOR'S CUT,PlayStation Publishing LLC,Adventure,$103.4m ($74.1m - $132.8m),$1.3b,77154.0,93.7,3500000.0,10.057141285584642
1364780,Street Fighter 6,"CAPCOM Co., Ltd.",Adventure,$126.8m ($84.5m - $169.1m),$1.8b,70540.0,83.73,3500000.0,9.061724815219796
834910,ATLAS,Grapeshot Games,Adventure,$24m ($16.3m - $31.7m),$24m,58788.0,46.68,1500000.0,5.2893903011224594
1113560,NieR Replicant ver.1.22474487139...,Square Enix,Adventure,$25.8m ($17.6m - $33.9m),$1b,28509.0,87.99,750000.0,9.39945759243143
2072450,Like a Dragon: Infinite Wealth,SEGA,Adventure,$26.4m ($19.6m - $33.1m),$1.6b,46029.0,91.02,750000.0,9.719646583389775
346900,AdVenture Capitalist,Hyper Hippo Games,Adventure,$9.9m ($6.8m - $13m),$10m,22927.0,86.71,7500000.0,9.282667395834395
1084600,My Time at Sandrock,Pathea Games,Adventure,$24m ($17.2m - $30.7m),$29.2m,21620.0,88.06,750000.0,9.381702154719676
383180,Dead Island: Riptide Definitive Edition,Deep Silver,Adventure,$3.5m ($1.8m - $5.2m),$567.3m,20450.0,76.14,1500000.0,8.188226587893567
298110,Far Cry® 4,Ubisoft,Adventure,$54.9m ($43.8m - $66m),$2.4b,16946.0,84.4,3500000.0,9.0736010194566
2375550,Like a Dragon Gaiden: The Man Who Erased His Name,SEGA,Adventure,$9.6m ($7.2m - $12.1m),$1.6b,13737.0,95.98,350000.0,10.146392177359402
700330,SCP: Secret Laboratory,Northwood Studios,Adventure,0,$0 ,13662.0,0.0,7500000.0,0.4756508003662687
751780,Forager,Humble Games,Adventure,$23.1m ($15.3m - $30.9m),$202.5m,13403.0,90.27,1500000.0,9.611164775751664
324800,Shadow Warrior 2,Devolver Digital,Adventure,$34.4m ($19.2m - $49.5m),$501.4m,12484.0,87.33,1500000.0,9.324638061047436
365360,Battle Brothers,Overhype Studios,Adventure,$11.1m ($7.3m - $14.9m),$11.1m,8055.0,87.93,1500000.0,9.338296740817189
527230,For The King,Curve Games,Adventure,$25.2m ($15.3m - $35.1m),$196.4m,9840.0,87.67,3500000.0,9.361717881095021
1041720,Kingdoms of Amalur: Re-Reckoning,THQ Nordic,Adventure,$13.2m ($8.8m - $17.6m),$387.4m,6219.0,77.72,1500000.0,8.327018338817213
414340,Hellblade: Senua's Sacrifice,Ninja Theory,Adventure,$25.3m ($16.2m - $34.4m),$26m,5619.0,90.26,3500000.0,9.594757911204027
32370,STAR WARS Knights of the Old Republic,LucasArts,Adventure,$14.7m ($9.5m - $20m),$124.9m,5593.0,91.07,3500000.0,9.67444103631554
614570,Dishonored: Death of the Outsider,Bethesda Softworks,Adventure,$5.7m ($3.6m - $7.7m),$2.1b,6036.0,86.78,1500000.0,9.227121742859298
20500,Red Faction Guerrilla Steam Edition,Deep Silver,Adventure,0,$567.3m,5570.0,90.25,1500000.0,9.482156910330353
822240,Animal Jam,"WildWorks, Inc.",Adventure,$1.9m ($994.4k - $2.9m),$1.9m,5448.0,0.0,750000.0,0.4844202925782162
1239020,TOGETHER BnB,AURORA Games,Adventure,$5m ($3.2m - $6.8m),$5.1m,4910.0,59.59,150000.0,6.422422502219228
2776450,Multiverse Loot Hunter,游戏养家工作室,Adventure,$588.8k ($380.9k - $796.8k),$919.8k,4139.0,82.3,75000.0,8.634153865409726
636480,Ravenfield,SteelRaven7,Adventure,$14.5m ($9.5m - $19.5m),$14.5m,3927.0,96.94,1500000.0,10.222072460152738
50620,Darksiders,THQ Nordic,Adventure,0,$387.4m,3888.0,89.17,3500000.0,9.389056129190923
1796470,Haste,Landfall,Adventure,$6.6m ($4.6m - $8.7m),$200.8m,3831.0,92.02,150000.0,9.67750499693802
365420,Apollo4x,Volens Nolens Games,Adventure,$4.7k ($2.3k - $7.1k),$658.4k,3766.0,53.334,75000.0,5.66295958783937
397060,Faeria,Versus Evil,Adventure,$4.8m ($1.1m - $8.5m),$33.5m,3638.0,83.66,750000.0,8.863678984845631
247000,Talisman: Digital Edition,Nomad Games,Adventure,$5.1m ($3.2m - $7m),$6m,3590.0,80.72,750000.0,8.562783231145954
33230,Assassin's Creed 2,Ubisoft,Adventure,$27.1m ($20.1m - $34.1m),$2.4b,3582.0,89.24,3500000.0,9.499192519762264
269770,Secrets of Grindea,Pixel Ferrets,Adventure,$4.7m ($3.5m - $5.9m),$4.7m,3397.0,89.2,350000.0,9.389754677851435
1816300,HARVESTELLA,Square Enix,Adventure,$4.7m ($3.1m - $6.4m),$1b,3354.0,77.65,75000.0,8.222789011033052
407130,Tank Mechanic Simulator,PlayWay S.A.,Adventure,$3.9m ($2.4m - $5.4m),$275.8m,2934.0,88.32,750000.0,9.329027703306037
239350,Spelunky,Mossmouth,Adventure,$6.9m ($4.8m - $9m),$23.4m,2854.0,92.19,1500000.0,9.728438675658957
1726400,The Death | Thần Trùng,DUT Studio,Adventure,$165.8k ($99.5k - $232.1k),$165.8k,2882.0,91.79,350000.0,9.580705418978456
937170,Otaku's Adventure,Spacelight Studio,Adventure,$1.2m ($789.1k - $1.7m),$1.2m,2787.0,94.9,350000.0,9.927925287357363
1466640,Road 96 ,THQ Nordic,Adventure,$7.3m ($5.2m - $9.4m),$387.4m,2260.0,91.94,750000.0,9.693515386243119
581600,The Albatross,FlagmanJeremy,Adventure,$2.8k ($1.1k - $4.5k),$28.6k,2515.0,54.144,35000.0,5.693409364909696
291170,Royal Defense,8Floor,Adventure,$22.1k ($12k - $32.1k),$3.8m,2375.0,64.872,150000.0,6.848032918102472
203350,King's Bounty: Warriors of the North,Fulqrum Publishing,Adventure,$375.5k ($230.2k - $520.8k),$51.6m,2198.0,77.57,350000.0,8.186788041007825
1140440,OMON Simulator,United Nations,Adventure,$53.3k ($31.1k - $75.5k),$53.3k,2049.0,74.22,750000.0,7.808862149431616
1120810,Eastern Exorcist,Wildfire Game（无锡野火数字科技有限公司）,Adventure,$1.3m ($860.9k - $1.7m),$1.3m,2037.0,84.7,750000.0,8.91680696980761
1530160,Digimon World: Next Order,Bandai Namco Entertainment,Adventure,$4.5m ($2.9m - $6.1m),$1.7b,1669.0,80.16,75000.0,8.453815348859163
2369900,Castlevania Dominus Collection,KONAMI,Adventure,$2.3m ($1.5m - $3.1m),$639.8m,1781.0,94.43,75000.0,9.868881607652495
547680,Guild Quest,Hyper Hippo Games,Adventure,$3.4k ($2.4k - $4.4k),$10m,1691.0,70.00200000000001,350000.0,7.346436569990431
275670,Space Run,Focus Entertainment,Adventure,$1.5m ($1.1m - $1.9m),$728.4m,1466.0,86.03,350000.0,9.051724113703589
593280,Cat Quest,Kepler Interactive,Adventure,$2.5m ($1.5m - $3.4m),$249.7m,1509.0,95.12,350000.0,9.964461673306081
538680,The Legend of Heroes: Trails of Cold Steel,XSEED Games,Adventure,$5.1m ($3.4m - $6.8m),$125.7m,1601.0,94.61,350000.0,9.922721266256147
2827230,Wild Assault,Combat Cat Studio,Adventure,$838.5k ($527.9k - $1.1m),$833.5k,1441.0,73.58,75000.0,7.734196667978326
356040,Sheltered,Team17 Digital Ltd,Adventure,$3.2m ($2m - $4.4m),$25.9m,1385.0,81.92,350000.0,8.635691013089575
1282150,SpongeBob SquarePants: The Cosmic Shake,THQ Nordic,Adventure,$5.5m ($3.4m - $7.7m),$387.4m,1334.0,92.43,350000.0,9.704991301616655
3069120,Love Curse: Find Your Soulmate,Xso,Adventure,$444.2k ($282k - $606.4k),$442.8k,1264.0,95.24,75000.0,9.884191806117904
221540,DG2: Defense Grid 2,Hidden Path Entertainment,Adventure,$1.3m ($853.6k - $1.8m),$3.1m,1315.0,86.01,350000.0,9.020894932022067
1069160,SKALD: Against the Black Priory,Raw Fury,Adventure,$1.2m ($823.9k - $1.6m),$99.5m,1321.0,93.94,750000.0,9.844812181348756
1574260,My Friendly Neighborhood,DreadXP,Adventure,$2.1m ($1.6m - $2.7m),$18.5m,1009.0,96.08,75000.0,9.999791104897916
714020,Idle Adventure,zha7,Adventure,$2.4k ($1.6k - $3.3k),$2.5k,1045.0,0.0,150000.0,0.2717589903831934
2514960,Refind Self: The Personality Test Game,PLAYISM,Adventure,$1.2m ($843.8k - $1.7m),$86.3m,1239.0,87.22,150000.0,9.1341430750412
948740,AI: The Somnium Files,"Spike Chunsoft Co., Ltd.",Adventure,$5m ($3.3m - $6.8m),$94.5m,983.0,91.44,350000.0,9.589111206420363
1324530,"Warhammer 40,000: Shootas, Blood & Teef",Rogueside,Adventure,$1.6m ($1m - $2.2m),$5.9m,929.0,87.49,150000.0,9.144922349005054
24880,The Saboteur,Electronic Arts,Adventure,$690.5k ($451.5k - $929.4k),$4.5b,864.0,91.92,350000.0,9.62087637417469
864700,Dinosaur Fossil Hunter,▲ Pyramid Games,Adventure,$741.1k ($448.2k - $1m),$2.4m,855.0,77.31,75000.0,8.093773160947661
235360,Prime World: Defenders,Nival,Adventure,$349.8k ($221.8k - $477.8k),$2.5m,808.0,78.53,350000.0,8.237810484083179
735280,EMERGENCY 20,Sixteen Tons Entertainment,Adventure,$3.3m ($2.3m - $4.3m),$5.3m,754.0,84.88,350000.0,8.906522847575902
202750,Alan Wake's American Nightmare,Remedy Entertainment,Adventure,$2.3m ($1.6m - $2.9m),$66m,738.0,73.4,1500000.0,7.7960317041877145
111800,Blocks That Matter,Swing Swing Submarine,Adventure,$119.7k ($54.1k - $185.2k),$250k,700.0,72.95400000000001,150000.0,7.631323627983334
388880,Oxenfree,Night School Studio,Adventure,$3m ($2.2m - $3.9m),$3.3m,709.0,91.62,750000.0,9.592287185813857
813540,Scheming Through The Zombie Apocalypse: The Beginning,GrabTheGames,Adventure,$73k ($30.1k - $115.9k),$13.7m,688.0,75.717,75000.0,7.901508969409104
295250,Stranded,Curve Games,Adventure,$44.7k ($8.9k - $80.5k),$196.4m,675.0,37.926,75000.0,4.1260915215548675
1296360,Archvale,Humble Games,Adventure,$783.1k ($472.5k - $1m),$202.5m,648.0,89.03,350000.0,9.311523090670596
951240,Obenseuer,Loiste Interactive,Adventure,$400.1k ($282.7k - $517.5k),$1.1m,665.0,94.24,75000.0,9.766692493084609
1859280,7 Days to End with You,PLAYISM,Adventure,$1.2m ($717.3k - $1.7m),$86.3m,617.0,88.8,350000.0,9.28955992923837
2138090,Atelier Marie Remake: The Alchemist of Salburg,"KOEI TECMO GAMES CO., LTD.",Adventure,$627.6k ($392.2k - $862.9k),$424.5m,588.0,80.523,10000.0,8.378077779873028
205610,Port Royale 3,Kalypso Media Digital,Adventure,$740.3k ($483.2k - $997.4k),$47.6m,582.0,72.71,350000.0,7.669181685603442
286100,You Have to Win the Game,Minor Key Games,Adventure,0,$1.4m,578.0,88.128,350000.0,9.081937379276951
2071200,The Bad Kids,LightOn Game,Adventure,$107.1k ($70.5k - $143.7k),$149.9k,563.0,74.86,75000.0,7.795841593130884
2100,Dark Messiah of Might & Magic,Ubisoft,Adventure,$4.5m ($2.9m - $6.1m),$2.4b,546.0,89.96,1500000.0,9.467861497372231
612570,Fort Triumph,CookieByte Entertainment,Adventure,$276.7k ($155.5k - $397.8k),$276.7k,539.0,78.47,350000.0,8.206450359663236
1008710,Wet Girl,Shoot Girl,Adventure,$80.5k ($46.9k - $114.1k),$436.4k,534.0,80.0,350000.0,8.343160438820728
2512930,Guardians of the Sanctree,HuCang Studio,Adventure,$306.1k ($189.2k - $423.1k),$309.3k,526.0,66.348,35000.0,6.943828615340958
1342890,Who Needs a Hero?,Baby Stone Studios,Adventure,$48.2k ($26.6k - $69.9k),$48.2k,498.0,91.74,10000.0,9.418416733233618
1082430,Before Your Eyes,Skybound Games,Adventure,$2m ($1.3m - $2.6m),$81.1m,491.0,98.0,350000.0,10.209657364035621
618470,Qbik,Forever Entertainment S. A.,Adventure,$6.1k ($1.2k - $11.1k),$4.5m,473.0,82.566,35000.0,8.516878319257637
635200,Distrust: Polar Survival,Alawar,Adventure,$547.5k ($353.8k - $741.1k),$13.3m,459.0,73.42,350000.0,7.722992083709011
421120,Samorost 3,Amanita Design,Adventure,$1.8m ($1.2m - $2.4m),$11.1m,455.0,93.96,750000.0,9.810336695988632
1276800,CONVERGENCE: A League of Legends Story,Riot Forge,Adventure,$1m ($712.8k - $1.3m),$15.8m,442.0,88.76,35000.0,9.213710355370292
1363350,Monster Harvest,Silver Lining Interactive,Adventure,$78.6k ($48.5k - $108.7k),$7.8m,442.0,47.349,35000.0,5.032604139546635
260130,Agarest: Generations of War Zero,Ghostlight LTD,Adventure,$474.6k ($283.2k - $665.9k),$3.5m,435.0,65.061,150000.0,6.858644149806022
638650,Sword Art Online Re: Hollow Fragment,BANDAI NAMCO Entertainment,Adventure,$1m ($627.6k - $1.3m),$478.1m,411.0,78.69,150000.0,8.251686952299771
809890,Shining Resonance Refrain,SEGA,Adventure,$1.4m ($917.7k - $2m),$1.6b,416.0,72.96,75000.0,7.673590119825364
1013870,Leanna's Slice of Life,Kagura Games,Adventure,$342.7k ($225.6k - $459.8k),$63.4m,401.0,82.35,150000.0,8.592700621669508
998400,Trans-Siberian Railway Simulator,PlayWay S.A.,Adventure,$817.7k ($567k - $1m),$275.8m,391.0,91.13,35000.0,9.456242542468122
2470300,Hookah Haze,Aniplex Inc.,Adventure,$361.8k ($241.5k - $482.1k),$14.6m,393.0,92.93,75000.0,9.62904028297849
2764750,The Other Side,DeevoTe,Adventure,$334.7k ($204.2k - $465.3k),$333.4k,352.0,83.78999999999999,10000.0,8.649154031932117
1604380,Hamidashi Creative,TamaMako gaming,Adventure,$623.7k ($380.2k - $867.2k),$649.1k,373.0,96.48,35000.0,9.959927897337426
33320,Prince of Persia: The Forgotten Sands,Ubisoft,Adventure,$733.2k ($517.6k - $948.9k),$2.4b,348.0,69.96,350000.0,7.394935289159187
322290,Gurumin: A Monstrous Adventure,Mastiff,Adventure,$324.5k ($188.3k - $460.7k),$730.3k,346.0,91.94,150000.0,9.527230356291016
3097560,Liar's Bar,Curve Animation,Card & Board,$39.7m ($23.2m - $56.1m),$39.5m,109419.0,90.09,3500000.0,9.678082296711379
2427700,Backpack Battles,IndieArk,Card & Board,$13.1m ($8.4m - $17.7m),$96m,36348.0,91.44,750000.0,9.732091376134733
2622000,Astral Party ,Neverland Entertainment,Card & Board,$7.1m ($4.8m - $9.4m),$11.2m,34336.0,0.0,1500000.0,0.5837557331497046
1676840,For The King II,Curve Games,Card & Board,$16.6m ($10.9m - $22.3m),$196.4m,28528.0,70.27,750000.0,7.6140950381964325
1189490,觅长生,Chalcedony Network,Card & Board,$13.7m ($8.8m - $18.6m),$13.7m,26379.0,93.28,1500000.0,9.914008983385955
880940,Pummel Party,Rebuilt Games,Card & Board,$14.6m ($6.7m - $22.5m),$14.6m,20334.0,89.11,3500000.0,9.509135416465277
2742830,Monster Train 2,Big Fan Games,Card & Board,$7.9m ($5.2m - $10.6m),$8.6m,18467.0,95.72,350000.0,10.104341850787605
434170,The Jackbox Party Pack 3,"Jackbox Games, Inc.",Card & Board,$13.9m ($8.6m - $19.3m),$65.9m,10894.0,96.56,350000.0,10.188929294830931
544810,KARDS - The WWII Card Game,1939 Games,Card & Board,$12.9m ($7.4m - $18.4m),$12.9m,8913.0,60.003,3500000.0,6.570553476281932
3400930,Guilty as Sock!,Demon Max,Card & Board,$2.2m ($1.2m - $3.2m),$2.1m,8137.0,89.93,75000.0,9.440795639736427
2103130,Matchmaking Inc.,Lightning Games,Card & Board,$2.3m ($1.5m - $3.2m),$85.3m,7357.0,86.45,150000.0,9.12172253970106
1526490,Fear Surrounds,Yooreka Studio,Card & Board,$45.8k ($34.2k - $57.5k),$3m,7355.0,86.82,350000.0,9.106421242679147
780290,Gloomhaven,Twin Sails Interactive,Card & Board,$14.2m ($9.3m - $19.2m),$35.3m,6900.0,83.18,750000.0,8.851501853819517
1005300,The Jackbox Party Pack 6,"Jackbox Games, Inc.",Card & Board,$8.5m ($4.7m - $12.3m),$65.9m,6387.0,95.19,350000.0,10.028236900270418
2088160,天外武林 (Traveler of Wuxia),香港商河洛互動娛樂股份有限公司,Card & Board,$1.3m ($892.6k - $1.8m),$8.8m,5839.0,85.7,150000.0,9.021539072409329
1785150,Friends vs Friends,Raw Fury,Card & Board,$4.2m ($2.7m - $5.6m),$99.5m,5531.0,84.06,350000.0,8.902293072099292
1811990,Wildfrost,Chucklefish,Card & Board,$4.3m ($3m - $5.6m),$84m,5064.0,82.75,750000.0,8.78526085888311
1874490,Potionomics,XSEED Games,Card & Board,$5.2m ($3.8m - $6.5m),$125.7m,4570.0,90.75,750000.0,9.586571212968703
331670,The Jackbox Party Pack,"Jackbox Games, Inc.",Card & Board,$1.1m ($637k - $1.6m),$65.9m,3896.0,90.9,350000.0,9.554192507801973
39150,FINAL FANTASY VIII,Square Enix,Card & Board,$3.2m ($2.2m - $4.2m),$1b,4457.0,87.86,750000.0,9.298618362741124
610180,The Jackbox Party Pack 4,"Jackbox Games, Inc.",Card & Board,$6.7m ($4.1m - $9.4m),$65.9m,3829.0,94.87,350000.0,9.976927631731021
2525310,Drop Duchy,The Arcade Crew,Card & Board,$2.2m ($1.4m - $3m),$18.5m,3684.0,89.6,75000.0,9.392568423710022
1232580,Knock on the Coffin Lid,RedBoon,Card & Board,$1.1m ($618.3k - $1.7m),$1.1m,3663.0,83.44,150000.0,8.769760510052667
663390,Rento Fortune: Online Dice Board Game (大富翁),LAN - GAMES LTD,Card & Board,$581.7k ($328.6k - $834.8k),$601.8k,3440.0,50.12,350000.0,5.442959804249647
362400,Regimental Chess,Regimental Chess Inc.,Card & Board,$788 ($394 - $1.1k),$788 ,3271.0,55.71,150000.0,5.856968523732321
1533420,Neon White,Annapurna Interactive,Card & Board,$9.3m ($6.5m - $12.1m),$188.4m,3238.0,98.09,350000.0,10.303002090179362
978520,Legend of Keepers: Career of a Dungeon Manager,Goblinz Publishing,Card & Board,$4.7m ($2.9m - $6.6m),$29.1m,3116.0,79.21,75000.0,8.361360152664664
329110,Gems of War - Puzzle RPG,505 Games,Card & Board,$14.5m ($8.6m - $20.4m),$293.6m,2965.0,73.73700000000001,1500000.0,7.905952726821489
456670,Hand of Fate 2,Defiant Development,Card & Board,$8.5m ($5.5m - $11.5m),$17.1m,2868.0,84.23,350000.0,8.901658896537095
351510,Quiplash,"Jackbox Games, Inc.",Card & Board,$1.1m ($238.3k - $2.1m),$65.9m,2831.0,93.49,150000.0,9.784310075783946
2667120,Ballionaire,Raw Fury,Card & Board,$3.1m ($1.9m - $4.4m),$99.5m,2661.0,85.96,150000.0,9.046222487954491
276810,Mordheim: City of the Damned,Nacon,Card & Board,$6.2m ($4.2m - $8.2m),$157.6m,2715.0,72.34,750000.0,7.732969023382208
1076200,Roguebook,Nacon,Card & Board,$2m ($1.1m - $2.8m),$157.6m,2517.0,84.44,350000.0,8.907088824980075
1360810,Office Life,2P Games,Card & Board,$1m ($623.4k - $1.4m),$43.1m,2354.0,88.55,75000.0,9.265854297774403
1028310,BOOK OF HOURS,Weather Factory,Card & Board,$3.4m ($2.5m - $4.4m),$8.2m,2335.0,90.63,350000.0,9.518819860639121
1850960,The Jackbox Party Pack 9,"Jackbox Games, Inc.",Card & Board,$2.3m ($1m - $3.7m),$65.9m,2301.0,84.27,150000.0,8.866615750429933
769560,月圆之夜 (Night of Full Moon),Giant Games,Card & Board,$1.8m ($1.3m - $2.2m),$1.8m,2283.0,72.792,750000.0,7.73566340189323
1711610,Dungeon 100,可布和常常诶,Card & Board,$531.6k ($360.4k - $702.8k),$531.8k,2196.0,82.26,350000.0,8.641219814518937
1954420,Riichi City,"Formirai Co., Ltd.",Card & Board,$6m ($3.6m - $8.3m),$6m,1921.0,0.0,350000.0,0.45669712641506477
1550180,9th Dawn Remake,Valorware,Card & Board,$250k ($165.3k - $334.6k),$498.4k,1867.0,77.715,150000.0,8.151453695487925
2084000,Shogun Showdown,Goblinz Publishing,Card & Board,$2.9m ($1.9m - $3.9m),$29.1m,1844.0,95.49,350000.0,10.000621245146569
1244800,Terraformers,Goblinz Publishing,Card & Board,$2.8m ($1.5m - $4.1m),$29.1m,1837.0,88.46,1500000.0,9.32961356898207
1138660,Black Book,HypeTrain Digital,Card & Board,$2.3m ($1.5m - $3.1m),$66.7m,1817.0,93.39,350000.0,9.790346531739191
317820,Guild of Dungeoneering Ultimate Edition,Gambrinous,Card & Board,$1.5m ($991.6k - $2m),$1.5m,1793.0,76.5,350000.0,8.078466393208519
431640,Doodle Kingdom,JoyBits Ltd.,Card & Board,$14.8k ($6.1k - $23.5k),$343.2k,1768.0,41.949,75000.0,4.514928086762945
369990,"Gremlins, Inc.",The Merchant Guild of Rund (Limited),Card & Board,$2.3m ($1.4m - $3.1m),$2.3m,1709.0,85.35,750000.0,8.98711023698368
502520,Ultimate General: Civil War,Game-Labs,Card & Board,$6.2m ($4m - $8.3m),$21m,1678.0,88.85,350000.0,9.343351746623563
444280,Alice's Patchwork,8Floor,Card & Board,$6.3k ($3.8k - $8.9k),$3.8m,1690.0,78.057,75000.0,8.122211545874539
3116890,Out of the Park Baseball 26,Out of the Park Developments,Card & Board,$1.3m ($840.4k - $1.7m),$3.5m,1676.0,81.39,10000.0,8.487233816633108
800270,Terraforming Mars,Twin Sails Interactive,Card & Board,$4.9m ($2.9m - $6.9m),$35.3m,1645.0,72.22,750000.0,7.69562291371208
480650,Yu-Gi-Oh! Legacy of the Duelist,KONAMI,Card & Board,$5.3m ($3.8m - $6.8m),$639.8m,1610.0,83.88,350000.0,8.857423769560564
1668690,Alina of the Arena,PINIX,Card & Board,$1.4m ($1m - $1.8m),$1.4m,1609.0,91.3,350000.0,9.55381498370829
2531940,Stray Path,Yogscast Games,Card & Board,$537.6k ($373.4k - $701.9k),$37.9m,1562.0,74.05,35000.0,7.77649522498066
1330000,Stolen Realm,Burst2Flame Entertainment,Card & Board,$2.9m ($1.7m - $4.1m),$2.9m,1506.0,84.53,350000.0,8.888474946752886
1054490,Wingspan,Monster Couch,Card & Board,$8.6m ($5m - $12.2m),$9.2m,1452.0,94.81,150000.0,9.917103632062235
1213300,Rebellion GODSOUL: Awakening,U-Secret Studio,Card & Board,$1.3m ($802.3k - $1.8m),$1.3m,1426.0,84.64,75000.0,8.84815268737266
720620,TaleSpire,Bouncyrock Entertainment,Card & Board,$6.8m ($4.3m - $9.3m),$6.8m,1403.0,90.72,350000.0,9.521323508379366
2230280,Tiny Civilization,喜人一个,Card & Board,$120k ($72.9k - $167.1k),$132.3k,1397.0,94.09,150000.0,9.763621063968218
3077020,DOKAPON! Sword of Fury,Sting,Card & Board,$438.9k ($262.4k - $615.5k),$734k,1367.0,78.192,10000.0,8.13864478282562
1652250,Tales & Tactics,Yogscast Games,Card & Board,$1.4m ($962.4k - $1.8m),$37.9m,1346.0,80.23,150000.0,8.436424494381892
1619520,Cross Blitz,The Arcade Crew,Card & Board,$479.3k ($305.4k - $653.3k),$18.5m,1356.0,74.13,150000.0,7.807995577715076
898920,Axis & Allies 1942 Online,Beamdog,Card & Board,$1.7m ($969.8k - $2.4m),$39.1m,1190.0,78.33,350000.0,8.264559885554556
1839810,Out Of Hands,Game River,Card & Board,$452.5k ($306.3k - $598.8k),$452.5k,1189.0,94.21,35000.0,9.762577114424557
2315400,Knights in Tight Spaces,Raw Fury,Card & Board,$626.9k ($439k - $814.7k),$99.5m,1150.0,70.78,75000.0,7.463467060297911
1893810,Solium Infernum,League of Geeks,Card & Board,$1.3m ($962.7k - $1.7m),$11.5m,1108.0,88.11,150000.0,9.212215341248873
638510,dotAGE,Michele Pirovano,Card & Board,$1.4m ($966.3k - $1.8m),$1.4m,1040.0,95.19,150000.0,9.910312947461927
440650,Niche - a genetics survival game,Stray Fawn Publishing,Card & Board,$2.8m ($1.7m - $3.9m),$20.1m,1026.0,88.74,350000.0,9.30537566004778
598810,Carcassonne - Tiles & Tactics,Twin Sails Interactive,Card & Board,$1m ($592.7k - $1.4m),$35.3m,1038.0,85.25,350000.0,8.944176050597305
1478220,Puzzle Together,IronZog,Card & Board,$49.9k ($26.1k - $73.6k),$49.9k,991.0,0.0,350000.0,0.3460488757936143
2305500,FAIRY TAIL: DUNGEONS,Kodansha,Card & Board,$246.1k ($165.9k - $326.4k),$2.8m,1016.0,92.59,35000.0,9.594660027072864
